commit ID;text;predicted_decision;predicted_rationale
MDY6Q29tbWl0MjMyNTI5ODowMzkzNjNmMzhiZmU1ZjYyODFlOWVhZTVlMDUxOGIxMTU3N2Q5ZDUw;"Kmem_cache_create() does a variety of sanity checks but those
vary depending on the allocator";0;0
MDY6Q29tbWl0MjMyNTI5ODowMzkzNjNmMzhiZmU1ZjYyODFlOWVhZTVlMDUxOGIxMTU3N2Q5ZDUw;"Use the strictest tests and put them into
a slab_common file";1;0
MDY6Q29tbWl0MjMyNTI5ODowMzkzNjNmMzhiZmU1ZjYyODFlOWVhZTVlMDUxOGIxMTU3N2Q5ZDUw;Make the tests conditional on CONFIG_DEBUG_VM;1;0
MDY6Q29tbWl0MjMyNTI5ODowMzkzNjNmMzhiZmU1ZjYyODFlOWVhZTVlMDUxOGIxMTU3N2Q5ZDUw;"This patch has the effect of adding sanity checks for SLUB and SLOB
under CONFIG_DEBUG_VM and removes the checks in SLAB for !CONFIG_DEBUG_VM.";1;0
MDY6Q29tbWl0MjMyNTI5ODozYjBlZmRmYTFlNzE5MzAzNTM2YzA0ZDlhYmNhNDNhYmViNDBmODBh;mm, sl[aou]b: Extract common fields from struct kmem_cache;1;0
MDY6Q29tbWl0MjMyNTI5ODozYjBlZmRmYTFlNzE5MzAzNTM2YzA0ZDlhYmNhNDNhYmViNDBmODBh;Define a struct that describes common fields used in all slab allocators;1;0
MDY6Q29tbWl0MjMyNTI5ODozYjBlZmRmYTFlNzE5MzAzNTM2YzA0ZDlhYmNhNDNhYmViNDBmODBh;"A slab allocator either uses the common definition (like SLOB) or is
required to provide members of kmem_cache with the definition given";0;0
MDY6Q29tbWl0MjMyNTI5ODozYjBlZmRmYTFlNzE5MzAzNTM2YzA0ZDlhYmNhNDNhYmViNDBmODBh;"After that it will be possible to share code that
only operates on those fields of kmem_cache";0;1
MDY6Q29tbWl0MjMyNTI5ODozYjBlZmRmYTFlNzE5MzAzNTM2YzA0ZDlhYmNhNDNhYmViNDBmODBh;"The patch basically takes the slob definition of kmem cache and
uses the field namees for the other allocators";1;0
MDY6Q29tbWl0MjMyNTI5ODozYjBlZmRmYTFlNzE5MzAzNTM2YzA0ZDlhYmNhNDNhYmViNDBmODBh;"It also standardizes the names used for basic object lengths in
allocators";1;0
MDY6Q29tbWl0MjMyNTI5ODozYjBlZmRmYTFlNzE5MzAzNTM2YzA0ZDlhYmNhNDNhYmViNDBmODBh;object_size	Struct size specified at kmem_cache_create;1;0
MDY6Q29tbWl0MjMyNTI5ODozYjBlZmRmYTFlNzE5MzAzNTM2YzA0ZDlhYmNhNDNhYmViNDBmODBh;"Basically
		the payload expected to be used by the subsystem";0;1
MDY6Q29tbWl0MjMyNTI5ODozYjBlZmRmYTFlNzE5MzAzNTM2YzA0ZDlhYmNhNDNhYmViNDBmODBh;size		The size of memory allocator for each object;1;0
MDY6Q29tbWl0MjMyNTI5ODozYjBlZmRmYTFlNzE5MzAzNTM2YzA0ZDlhYmNhNDNhYmViNDBmODBh;"This size
		is larger than object_size and includes padding, alignment
		and extra metadata for each object (f.e";1;0
MDY6Q29tbWl0MjMyNTI5ODozYjBlZmRmYTFlNzE5MzAzNTM2YzA0ZDlhYmNhNDNhYmViNDBmODBh;"for debugging
		and rcu).";0;1
MDY6Q29tbWl0MjMyNTI5ODpiNTU2ODI4MGM5YjkxNjJiMzg0YmU5ZDQ0NzAxM2I3NGQ2ODJkNGIz;slob: Remove various small accessors;1;1
MDY6Q29tbWl0MjMyNTI5ODpiNTU2ODI4MGM5YjkxNjJiMzg0YmU5ZDQ0NzAxM2I3NGQ2ODJkNGIz;Those have become so simple that they are no longer needed.;1;1
MDY6Q29tbWl0MjMyNTI5ODo2OTBkNTc3NzM5MjE4MGZkYzA1YTgyYzBjNzk3OWU1MGU4ZDkzZGU4;slob: No need to zero mapping since it is no longer in use;1;1
MDY6Q29tbWl0MjMyNTI5ODo2OTBkNTc3NzM5MjE4MGZkYzA1YTgyYzBjNzk3OWU1MGU4ZDkzZGU4;;0;0
MDY6Q29tbWl0MjMyNTI5ODpiOGMyNGM0YWVmOTRiMWYwZGFhZmI0NTAzNjNmZWYxM2ExMTYzNzgw;slob: Define page struct fields used in mm_types.h;1;0
MDY6Q29tbWl0MjMyNTI5ODpiOGMyNGM0YWVmOTRiMWYwZGFhZmI0NTAzNjNmZWYxM2ExMTYzNzgw;"Define the fields used by slob in mm_types.h and use struct page instead
of struct slob_page in slob";1;0
MDY6Q29tbWl0MjMyNTI5ODpiOGMyNGM0YWVmOTRiMWYwZGFhZmI0NTAzNjNmZWYxM2ExMTYzNzgw;"This cleans up numerous of typecasts in slob.c and
makes readers aware of slob's use of page struct fields";1;1
MDY6Q29tbWl0MjMyNTI5ODpiOGMyNGM0YWVmOTRiMWYwZGFhZmI0NTAzNjNmZWYxM2ExMTYzNzgw;[Also cleans up some bitrot in slob.c;1;1
MDY6Q29tbWl0MjMyNTI5ODpiOGMyNGM0YWVmOTRiMWYwZGFhZmI0NTAzNjNmZWYxM2ExMTYzNzgw;"The page struct field layout
in slob.c is an old layout and does not match the one in mm_types.h]";0;0
MDY6Q29tbWl0MjMyNTI5ODpiOTVmMWIzMWI3NTU4ODMwNmUzMmIyYWZkMzIxNjZjYWQ0OGY2NzBi;mm: Map most files to use export.h instead of module.h;1;0
MDY6Q29tbWl0MjMyNTI5ODpiOTVmMWIzMWI3NTU4ODMwNmUzMmIyYWZkMzIxNjZjYWQ0OGY2NzBi;"The files changed within are only using the EXPORT_SYMBOL
macro variants";0;0
MDY6Q29tbWl0MjMyNTI5ODpiOTVmMWIzMWI3NTU4ODMwNmUzMmIyYWZkMzIxNjZjYWQ0OGY2NzBi;" They are not using core modular infrastructure
and hence don't need module.h but only the export.h header.";0;1
MDY6Q29tbWl0MjMyNTI5ODo2MDA2MzQ5N2E5NWU3MTZjOWE2ODlhZjNiZTI2ODdkMjYxZjExNWI0;atomic: use <linux/atomic.h>;1;1
MDY6Q29tbWl0MjMyNTI5ODo2MDA2MzQ5N2E5NWU3MTZjOWE2ODlhZjNiZTI2ODdkMjYxZjExNWI0;"This allows us to move duplicated code in <asm/atomic.h>
(atomic_inc_not_zero() for now) to <linux/atomic.h>";1;1
MDY6Q29tbWl0MjMyNTI5ODpiZDUwY2ZhODkxNTNhNjc0Mjk5MzVhMTVlNTc3YTVlYjVmMTBkZDFi;slob/lockdep: Fix gfp flags passed to lockdep;1;1
MDY6Q29tbWl0MjMyNTI5ODpiZDUwY2ZhODkxNTNhNjc0Mjk5MzVhMTVlNTc3YTVlYjVmMTBkZDFi;"Doing a ktest.pl randconfig, I stumbled across the following bug
on boot up";1;0
MDY6Q29tbWl0MjMyNTI5ODpiZDUwY2ZhODkxNTNhNjc0Mjk5MzVhMTVlNTc3YTVlYjVmMTBkZDFi;"------------[ cut here ]------------
WARNING: at /home/rostedt/work/autotest/nobackup/linux-test.git/kernel/lockdep.c:2649 lockdep_trace_alloc+0xed/0x100()
Hardware name";0;1
MDY6Q29tbWl0MjMyNTI5ODpiZDUwY2ZhODkxNTNhNjc0Mjk5MzVhMTVlNTc3YTVlYjVmMTBkZDFi;Modules linked in;1;0
MDY6Q29tbWl0MjMyNTI5ODpiZDUwY2ZhODkxNTNhNjc0Mjk5MzVhMTVlNTc3YTVlYjVmMTBkZDFi;"Pid: 0, comm: swapper Not tainted 3.0.0-rc1-test-00054-g1d68b67 #1
Then I ran a ktest.pl config_bisect and it came up with this config
as the problem";1;1
MDY6Q29tbWl0MjMyNTI5ODpiZDUwY2ZhODkxNTNhNjc0Mjk5MzVhMTVlNTc3YTVlYjVmMTBkZDFi;"  CONFIG_SLOB
Looking at what is different between SLOB and SLAB and SLUB, I found
that the gfp flags are masked against gfp_allowed_mask in
SLAB and SLUB, but not SLOB";1;0
MDY6Q29tbWl0MjMyNTI5ODpiZDUwY2ZhODkxNTNhNjc0Mjk5MzVhMTVlNTc3YTVlYjVmMTBkZDFi;"On boot up, interrupts are disabled and lockdep will warn if some flags
are set in gfp and interrupts are disabled";1;0
MDY6Q29tbWl0MjMyNTI5ODpiZDUwY2ZhODkxNTNhNjc0Mjk5MzVhMTVlNTc3YTVlYjVmMTBkZDFi;"But these flags are masked
off with the gfp_allowed_mask during boot";1;0
MDY6Q29tbWl0MjMyNTI5ODpiZDUwY2ZhODkxNTNhNjc0Mjk5MzVhMTVlNTc3YTVlYjVmMTBkZDFi;"Because SLOB does not
mask the flags against gfp_allowed_mask it triggers the warn on";1;0
MDY6Q29tbWl0MjMyNTI5ODpiZDUwY2ZhODkxNTNhNjc0Mjk5MzVhMTVlNTc3YTVlYjVmMTBkZDFi;Adding this mask fixes the bug;1;1
MDY6Q29tbWl0MjMyNTI5ODpiZDUwY2ZhODkxNTNhNjc0Mjk5MzVhMTVlNTc3YTVlYjVmMTBkZDFi;"I also found that kmem_cache_alloc_node()
was missing both the mask and the lockdep check, and that was added too.";1;0
MDY6Q29tbWl0MjMyNTI5ODo2MzMxMDQ2N2EzZDFlZDZhMDQ2MGVjMWY0MjY4MTI2Y2QxY2VlYzJl;mm: Remove support for kmem_cache_name();1;0
MDY6Q29tbWl0MjMyNTI5ODo2MzMxMDQ2N2EzZDFlZDZhMDQ2MGVjMWY0MjY4MTI2Y2QxY2VlYzJl;The last user was ext4 and Eric Sandeen removed the call in a recent patch;1;0
MDY6Q29tbWl0MjMyNTI5ODo2MzMxMDQ2N2EzZDFlZDZhMDQ2MGVjMWY0MjY4MTI2Y2QxY2VlYzJl;"See
the following URL for the discussion:";0;0
MDY6Q29tbWl0MjMyNTI5ODpjY2QzNWZiOWY0ZGE4NTZiMTA1ZWEwZjFlMGNhYjM3MDJlOGFlNmJh;kernel: kmem_ptr_validate considered harmful;0;0
MDY6Q29tbWl0MjMyNTI5ODpjY2QzNWZiOWY0ZGE4NTZiMTA1ZWEwZjFlMGNhYjM3MDJlOGFlNmJh;This is a nasty and error prone API;1;1
MDY6Q29tbWl0MjMyNTI5ODpjY2QzNWZiOWY0ZGE4NTZiMTA1ZWEwZjFlMGNhYjM3MDJlOGFlNmJh;It is no longer used, remove it.;1;0
MDY6Q29tbWl0MjMyNTI5ODo4ZGYyNzVhZjhkYjgyMjBkN2UzZjFiZjk3YjZhYzdhYWQwNWY5NmYw;slob: fix gfp flags for order-0 page allocations;1;1
MDY6Q29tbWl0MjMyNTI5ODo4ZGYyNzVhZjhkYjgyMjBkN2UzZjFiZjk3YjZhYzdhYWQwNWY5NmYw;"kmalloc_node() may allocate higher order slob pages, but the __GFP_COMP
bit is only passed to the page allocator and not represented in the
tracepoint event";0;0
MDY6Q29tbWl0MjMyNTI5ODo4ZGYyNzVhZjhkYjgyMjBkN2UzZjFiZjk3YjZhYzdhYWQwNWY5NmYw;" The bit should be passed to trace_kmalloc_node() as
well.";1;1
MDY6Q29tbWl0MjMyNTI5ODpkNjAyZGFiYWViYTc5ZGY5MGNjNjdjMzJkNWZlNGVlMGQ1ZTJiNzNh;SLOB: Free objects to their own list;0;0
MDY6Q29tbWl0MjMyNTI5ODpkNjAyZGFiYWViYTc5ZGY5MGNjNjdjMzJkNWZlNGVlMGQ1ZTJiNzNh;"SLOB has alloced smaller objects from their own list in reduce overall external
fragmentation and increase repeatability, free to their own list also";1;0
MDY6Q29tbWl0MjMyNTI5ODpkNjAyZGFiYWViYTc5ZGY5MGNjNjdjMzJkNWZlNGVlMGQ1ZTJiNzNh;This is /proc/meminfo result in my test machine;0;1
MDY6Q29tbWl0MjMyNTI5ODpkNjAyZGFiYWViYTc5ZGY5MGNjNjdjMzJkNWZlNGVlMGQ1ZTJiNzNh;  without this patch;0;0
MDY6Q29tbWl0MjMyNTI5ODpkNjAyZGFiYWViYTc5ZGY5MGNjNjdjMzJkNWZlNGVlMGQ1ZTJiNzNh;"  MemTotal:        1030720 kB
  MemFree:          750012 kB
  Buffers:           15496 kB
  Cached:           160396 kB
  SwapCached:            0 kB
  Active:           105024 kB
  Inactive:         145604 kB
  Active(anon):      74816 kB
  Inactive(anon):     2180 kB
  Active(file):      30208 kB
  Inactive(file):   143424 kB
  Unevictable:          16 kB
  with this patch";1;1
MDY6Q29tbWl0MjMyNTI5ODpkNjAyZGFiYWViYTc5ZGY5MGNjNjdjMzJkNWZlNGVlMGQ1ZTJiNzNh;"  MemTotal:        1030720 kB
  MemFree:          751908 kB
  Buffers:           15492 kB
  Cached:           160280 kB
  SwapCached:            0 kB
  Active:           102720 kB
  Inactive:         146140 kB
  Active(anon):      73168 kB
  Inactive(anon):     2180 kB
  Active(file):      29552 kB
  Inactive(file):   143960 kB
  Unevictable:          16 kB
The result shows an improvement of 1 MB!
And when I tested it on a embeded system with 64 MB, I found this path is never
called during kernel bootup.";1;1
MDY6Q29tbWl0MjMyNTI5ODo4NzUzNTJjOTQyMjRjODhmNWFhMjhjYjc3MjA2Zjk5M2JkMzFiN2Ey;mm: remove all rcu head initializations;1;1
MDY6Q29tbWl0MjMyNTI5ODo4NzUzNTJjOTQyMjRjODhmNWFhMjhjYjc3MjA2Zjk5M2JkMzFiN2Ey;Remove all rcu head inits;1;1
MDY6Q29tbWl0MjMyNTI5ODo4NzUzNTJjOTQyMjRjODhmNWFhMjhjYjc3MjA2Zjk5M2JkMzFiN2Ey;"We don't care about the RCU head state before passing
it to call_rcu() anyway";1;1
MDY6Q29tbWl0MjMyNTI5ODo4NzUzNTJjOTQyMjRjODhmNWFhMjhjYjc3MjA2Zjk5M2JkMzFiN2Ey;"Only leave the ""on_stack"" variants so debugobjects can
keep track of objects on stack.";1;0
MDY6Q29tbWl0MjMyNTI5ODowMzljYTRlNzRhMWNmNjBiZDc0ODczMjRhNTY0ZWNmNWM5ODFmMjU0;tracing: Remove kmemtrace ftrace plugin;1;1
MDY6Q29tbWl0MjMyNTI5ODowMzljYTRlNzRhMWNmNjBiZDc0ODczMjRhNTY0ZWNmNWM5ODFmMjU0;"We have been resisting new ftrace plugins and removing existing
ones, and kmemtrace has been superseded by kmem trace events
and perf-kmem, so we remove it.";1;1
MDY6Q29tbWl0MjMyNTI5ODpiYWM0OWNlNDJhMzNmNTNiZWI3Y2YwNGU5YTA2MDA4NzlkNjI2NWNh;mm: Move ARCH_SLAB_MINALIGN and ARCH_KMALLOC_MINALIGN to <linux/slob_def.h>;1;0
MDY6Q29tbWl0MjMyNTI5ODpiYWM0OWNlNDJhMzNmNTNiZWI3Y2YwNGU5YTA2MDA4NzlkNjI2NWNh;;0;0
MDY6Q29tbWl0MjMyNTI5ODpiYmZmMmU0MzNlODBmYWU3MmM4ZDAwZDQ4MjkyN2Q1MmVjMTliYTMz;slab: remove duplicate kmem_cache_init_late() declarations;1;0
MDY6Q29tbWl0MjMyNTI5ODpiYmZmMmU0MzNlODBmYWU3MmM4ZDAwZDQ4MjkyN2Q1MmVjMTliYTMz;"kmem_cache_init_late() has been declared in slab.h
CC: Nick Piggin <npiggin@suse.de>
CC: Matt Mackall <mpm@selenic.com>
CC: Christoph Lameter <cl@linux-foundation.org>";0;0
MDY6Q29tbWl0MjMyNTI5ODo3ZWQ5ZjdlNWRiNThjNmU4YzJiNGI3MzhhNzVkNWRjZDhlMTdhYWQ1;fix RCU-callback-after-kmem_cache_destroy problem in sl[aou]b;1;1
MDY6Q29tbWl0MjMyNTI5ODo3ZWQ5ZjdlNWRiNThjNmU4YzJiNGI3MzhhNzVkNWRjZDhlMTdhYWQ1;"Jesper noted that kmem_cache_destroy() invokes synchronize_rcu() rather than
rcu_barrier() in the SLAB_DESTROY_BY_RCU case, which could result in RCU
callbacks accessing a kmem_cache after it had been destroyed.";1;0
MDY6Q29tbWl0MjMyNTI5ODo2NDg0ZWIzZTJhODE4MDc3MjJjNWYyOGVmZWY5NGQ4MzM4YjdiOTk2;page allocator: do not check NUMA node ID when the caller knows the node is valid;0;1
MDY6Q29tbWl0MjMyNTI5ODo2NDg0ZWIzZTJhODE4MDc3MjJjNWYyOGVmZWY5NGQ4MzM4YjdiOTk2;"Callers of alloc_pages_node() can optionally specify -1 as a node to mean
""allocate from the current node""";0;0
MDY6Q29tbWl0MjMyNTI5ODo2NDg0ZWIzZTJhODE4MDc3MjJjNWYyOGVmZWY5NGQ4MzM4YjdiOTk2;" However, a number of the callers in
fast paths know for a fact their node is valid";0;1
MDY6Q29tbWl0MjMyNTI5ODo2NDg0ZWIzZTJhODE4MDc3MjJjNWYyOGVmZWY5NGQ4MzM4YjdiOTk2;" To avoid a comparison and
branch, this patch adds alloc_pages_exact_node() that only checks the nid
with VM_BUG_ON()";1;1
MDY6Q29tbWl0MjMyNTI5ODo2NDg0ZWIzZTJhODE4MDc3MjJjNWYyOGVmZWY5NGQ4MzM4YjdiOTk2;" Callers that know their node is valid are then
converted.";0;0
MDY6Q29tbWl0MjMyNTI5ODo0Mzc0ZTYxNmQyOGU2NTI2NWE1YjQzM2NlZWNlMjc1NDQ5ZjNkMmUz;kmemleak: Add the slob memory allocation/freeing hooks;1;0
MDY6Q29tbWl0MjMyNTI5ODo0Mzc0ZTYxNmQyOGU2NTI2NWE1YjQzM2NlZWNlMjc1NDQ5ZjNkMmUz;"This patch adds the callbacks to kmemleak_(alloc|free) functions from the
slob allocator.";1;0
MDY6Q29tbWl0MjMyNTI5ODo3MzAzZjI0MDk4MTg4ODg4NDQxMmE5N2FjNzQyNzcyNTI3MzU2ODgw;slob: use PG_slab for identifying SLOB pages;1;0
MDY6Q29tbWl0MjMyNTI5ODo3MzAzZjI0MDk4MTg4ODg4NDQxMmE5N2FjNzQyNzcyNTI3MzU2ODgw;For the sake of consistency.;0;0
MDY6Q29tbWl0MjMyNTI5ODoxZjA1MzJlYjYxN2QyOGY2NWM5MzU5M2ExNDkxZjY2MmYxNGY3ZWFj;mm: SLOB fix reclaim_state;1;1
MDY6Q29tbWl0MjMyNTI5ODoxZjA1MzJlYjYxN2QyOGY2NWM5MzU5M2ExNDkxZjY2MmYxNGY3ZWFj;"SLOB does not correctly account reclaim_state.reclaimed_slab, so it will
break memory reclaim";1;1
MDY6Q29tbWl0MjMyNTI5ODoxZjA1MzJlYjYxN2QyOGY2NWM5MzU5M2ExNDkxZjY2MmYxNGY3ZWFj;Account it like SLAB does.;1;0
MDY6Q29tbWl0MjMyNTI5ODowMmFmNjFiYjUwZjVkNWYwMzIyZGJlNWFiMmEwZDc1ODA4ZDI1Yzdi;tracing, kmemtrace: Separate include/trace/kmemtrace.h to kmemtrace part and tracepoint part;1;0
MDY6Q29tbWl0MjMyNTI5ODowMmFmNjFiYjUwZjVkNWYwMzIyZGJlNWFiMmEwZDc1ODA4ZDI1Yzdi;"Impact: refactor code for future changes
Current kmemtrace.h is used both as header file of kmemtrace and kmem's
tracepoints definition";1;1
MDY6Q29tbWl0MjMyNTI5ODowMmFmNjFiYjUwZjVkNWYwMzIyZGJlNWFiMmEwZDc1ODA4ZDI1Yzdi;"Tracepoints' definition file may be used by other code, and should only have
definition of tracepoint";1;0
MDY6Q29tbWl0MjMyNTI5ODowMmFmNjFiYjUwZjVkNWYwMzIyZGJlNWFiMmEwZDc1ODA4ZDI1Yzdi;We can separate include/trace/kmemtrace.h into 2 files;1;0
MDY6Q29tbWl0MjMyNTI5ODowMmFmNjFiYjUwZjVkNWYwMzIyZGJlNWFiMmEwZDc1ODA4ZDI1Yzdi;"  include/linux/kmemtrace.h: header file for kmemtrace
  include/trace/kmem.h:      definition of kmem tracepoints";1;1
MDY6Q29tbWl0MjMyNTI5ODoyMTIxZGI3NGJhMGZkMjI1OWYwZTIyNjU1MTE2ODRmYWRkYTlhYzQ5;kmemtrace: trace kfree() calls with NULL or zero-length objects;0;0
MDY6Q29tbWl0MjMyNTI5ODoyMTIxZGI3NGJhMGZkMjI1OWYwZTIyNjU1MTE2ODRmYWRkYTlhYzQ5;"Impact: also output kfree(NULL) entries
This patch moves the trace_kfree() calls before the ZERO_OR_NULL_PTR
check so that we can trace call-sites that call kfree() with NULL many
times which might be an indication of a bug.";0;1
MDY6Q29tbWl0MjMyNTI5ODpjYTJiODRjYjNjNGEwZDRkMjE0M2I0NmVjMDcyY2RmZjVkMWIzYjg3;kmemtrace: use tracepoints;1;1
MDY6Q29tbWl0MjMyNTI5ODpjYTJiODRjYjNjNGEwZDRkMjE0M2I0NmVjMDcyY2RmZjVkMWIzYjg3;kmemtrace now uses tracepoints instead of markers;0;0
MDY6Q29tbWl0MjMyNTI5ODpjYTJiODRjYjNjNGEwZDRkMjE0M2I0NmVjMDcyY2RmZjVkMWIzYjg3;"We no longer need to
use format specifiers to pass arguments.";1;1
MDY6Q29tbWl0MjMyNTI5ODoxOWNlZmRmZmJmZTBmN2UyODBmMjFlODA4NzU5MzdlODcwMGU5OWUy;lockdep: annotate reclaim context (__GFP_NOFS), fix SLOB;1;1
MDY6Q29tbWl0MjMyNTI5ODoxOWNlZmRmZmJmZTBmN2UyODBmMjFlODA4NzU5MzdlODcwMGU5OWUy;"Impact: build fix
fix typo in mm/slob.c";1;1
MDY6Q29tbWl0MjMyNTI5ODoxOWNlZmRmZmJmZTBmN2UyODBmMjFlODA4NzU5MzdlODcwMGU5OWUy;" mm/slob.c:469: error: ‘flags’ undeclared (first use in this function)
 mm/slob.c:469: error: (Each undeclared identifier is reported only once
 mm/slob.c:469: error: for each function it appears in.)";1;0
MDY6Q29tbWl0MjMyNTI5ODo2ZmI4ZjQyNDM5MzAyNTY3NGZkZTc4NjliNTlmNDg1ZDFlMzUyMTgy;slob: fix lockup in slob_free();1;1
MDY6Q29tbWl0MjMyNTI5ODo2ZmI4ZjQyNDM5MzAyNTY3NGZkZTc4NjliNTlmNDg1ZDFlMzUyMTgy;Don't hold SLOB lock when freeing the page;0;0
MDY6Q29tbWl0MjMyNTI5ODo2ZmI4ZjQyNDM5MzAyNTY3NGZkZTc4NjliNTlmNDg1ZDFlMzUyMTgy;Reduces lock hold width;0;0
MDY6Q29tbWl0MjMyNTI5ODo2ZmI4ZjQyNDM5MzAyNTY3NGZkZTc4NjliNTlmNDg1ZDFlMzUyMTgy;"See
the following thread for discussion of the bug:";0;1
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;lockdep: annotate reclaim context (__GFP_NOFS);0;0
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;"Here is another version, with the incremental patch rolled up, and
added reclaim context annotation to kswapd, and allocation tracing
to slab allocators (which may only ever reach the page allocator
in rare cases, so it is good to put annotations here too)";1;1
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;"Haven't tested this version as such, but it should be getting closer
to merge worthy ;)
After noticing some code in mm/filemap.c accidentally perform a __GFP_FS
allocation when it should not have been, I thought it might be a good idea to
try to catch this kind of thing with lockdep";0;1
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;I coded up a little idea that seems to work;1;1
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;"Unfortunately the system has to
actually be in __GFP_FS page reclaim, then take the lock, before it will mark
it";1;0
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;"But at least that might still be some orders of magnitude more common
(and more debuggable) than an actual deadlock condition, so we have some
improvement I hope (the concept is no less complete than discovery of a lock's
interrupt contexts)";1;1
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;"I guess we could even do the same thing with __GFP_IO (normal reclaim), and
even GFP_NOIO locks too..";0;1
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;"but filesystems will have the most locks and fiddly
code paths, so let's start there and see how it goes";1;0
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;It *seems* to work;0;1
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;I did a quick test;0;0
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;"[ INFO: inconsistent lock state ]
2.6.28-rc6-00007-ged31348-dirty #26
inconsistent {in-reclaim-W} -> {ov-reclaim-W} usage";0;1
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;modprobe/8526 [HC0[0]:SC0[0]:HE1:SE1] takes;0;0
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;{in-reclaim-W} state was registered at;0;0
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;"  [<ffffffff80267bdb>] __lock_acquire+0x75b/0x1a60
  [<ffffffff80268f71>] lock_acquire+0x91/0xc0
  [<ffffffff8070f0e1>] mutex_lock_nested+0xb1/0x310
  [<ffffffffa002002b>] brd_init+0x2b/0x216 [brd]
  [<ffffffff8020903b>] _stext+0x3b/0x170
  [<ffffffff80272ebf>] sys_init_module+0xaf/0x1e0
  [<ffffffff8020c3fb>] system_call_fastpath+0x16/0x1b
  [<ffffffffffffffff>] 0xffffffffffffffff
irq event stamp: 3929
hardirqs last  enabled at (3929): [<ffffffff8070f2b5>] mutex_lock_nested+0x285/0x310
hardirqs last disabled at (3928): [<ffffffff8070f089>] mutex_lock_nested+0x59/0x310
softirqs last  enabled at (3732): [<ffffffff8061f623>] sk_filter+0x83/0xe0
softirqs last disabled at (3730): [<ffffffff8061f5b6>] sk_filter+0x16/0xe0
other info that might help us debug this";0;1
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;1 lock held by modprobe/8526;0;0
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;stack backtrace;1;0
MDY6Q29tbWl0MjMyNTI5ODpjZjQwYmQxNmZkYWQ0MmMwNTMwNDBiY2QzOTg4ZjVmZGVkYmI2YzU3;Pid: 8526, comm: modprobe Not tainted 2.6.28-rc6-00007-ged31348-dirty #26;1;1
MDY6Q29tbWl0MjMyNTI5ODpiMWFhYmVjZDU1OTMxZWU3NTRmNmE5MTM5Njk1MTZiMjZhMGU2ODJl;mm: Export symbol ksize();0;0
MDY6Q29tbWl0MjMyNTI5ODpiMWFhYmVjZDU1OTMxZWU3NTRmNmE5MTM5Njk1MTZiMjZhMGU2ODJl;"Commit 7b2cd92adc5430b0c1adeb120971852b4ea1ab08 (""crypto: api - Fix
zeroing on free"") added modular user of ksize()";1;1
MDY6Q29tbWl0MjMyNTI5ODpiMWFhYmVjZDU1OTMxZWU3NTRmNmE5MTM5Njk1MTZiMjZhMGU2ODJl;"Export that to fix
crypto.ko compilation.";0;1
