commit ID;text;predicted_decision;predicted_rationale
MDY6Q29tbWl0MjMyNTI5ODpkNjhiNTk3Yzg4M2NmODYzYzcyMTY1NjRjYWUwOGE0NzMwZDU2Y2Mx;" We previously needed that so we
could install either a fixed event handler or a notify handler, but
the Linux/ACPI code now handles that for us, so we don't need to
worry about it";1;1
MDY6Q29tbWl0MjMyNTI5ODpkNjhiNTk3Yzg4M2NmODYzYzcyMTY1NjRjYWUwOGE0NzMwZDU2Y2Mx;"Note that this removes the FF/CM annotation from the ""info"" files
in /proc";1;1
MDY6Q29tbWl0MjMyNTI5ODpkNjhiNTk3Yzg4M2NmODYzYzcyMTY1NjRjYWUwOGE0NzMwZDU2Y2Mx;" For example,
    /proc/acpi/button/PWRF/info";0;1
MDY6Q29tbWl0MjMyNTI5ODpkNjhiNTk3Yzg4M2NmODYzYzcyMTY1NjRjYWUwOGE0NzMwZDU2Y2Mx;"    -type:		Power Button (FF)
    +type:		Power Button
I don't think there's anything meaningful user-space can do by
knowing whether a button is a control method or a fixed hardware
button, so nobody should be looking at the FF/CM.";1;1
MDY6Q29tbWl0MjMyNTI5ODoxMDZjMTllN2I5NzhlMWI4NGVhNWNhYmJkNDcwYTBkZGNlZDU3N2M4;ACPI: button: remove button->device pointer;1;1
MDY6Q29tbWl0MjMyNTI5ODoxMDZjMTllN2I5NzhlMWI4NGVhNWNhYmJkNDcwYTBkZGNlZDU3N2M4;"We no longer need a pointer from struct acpi_button back to the
struct acpi_device";1;1
MDY6Q29tbWl0MjMyNTI5ODoxMDZjMTllN2I5NzhlMWI4NGVhNWNhYmJkNDcwYTBkZGNlZDU3N2M4;" Everywhere we used that pointer, we either
already have, or can easily get, the acpi_device pointer without
using the copy from acpi_button";0;1
MDY6Q29tbWl0MjMyNTI5ODoxMDZjMTllN2I5NzhlMWI4NGVhNWNhYmJkNDcwYTBkZGNlZDU3N2M4;" So this patch removes the
structure element.";1;1
MDY6Q29tbWl0MjMyNTI5ODpiZjA0YTc3MjI3ZGI3NmYxNjNiYzIzNTVlZjRlMTc2Nzk0OTg3YmUy;ACPI: button: cache hid/name/class pointers;0;1
MDY6Q29tbWl0MjMyNTI5ODpiZjA0YTc3MjI3ZGI3NmYxNjNiYzIzNTVlZjRlMTc2Nzk0OTg3YmUy;"This patch adds temporaries to cache the acpi_device_hid(),
acpi_device_name(), and acpi_device_class() pointers so we
don't have to clutter the code with so many uses of those
interfaces.";1;1
MDY6Q29tbWl0MjMyNTI5ODoxYmNlODExMzFjNzEwNjRiYzMxNjMwNzhmMjQ1NDViODM5YTMxOTY3;ACPI: button: use Linux style for getting driver_data;0;0
MDY6Q29tbWl0MjMyNTI5ODoxYmNlODExMzFjNzEwNjRiYzMxNjMwNzhmMjQ1NDViODM5YTMxOTY3;"It's typical and slightly more compact to look up the driver_data
structure by initializing the automatic variable at its definition.";1;0
MDY6Q29tbWl0MjMyNTI5ODplMmZiOTc1NGQyNzUxMzkxOGE0OTM2ZThjYmFhZDUwZmY1NmNmZDNk;ACPI: button: remove unnecessary null pointer checks;0;1
MDY6Q29tbWl0MjMyNTI5ODplMmZiOTc1NGQyNzUxMzkxOGE0OTM2ZThjYmFhZDUwZmY1NmNmZDNk;Better to oops and learn about a bug than to silently cover it up.;1;1
MDY6Q29tbWl0MjMyNTI5ODo1MGE0ZGE4OTAxMDJhNDU1ZTVjZDNkZDM1OGMzODY1MGQwNzE3OGQz;ACPI: button: whitespace changes;1;0
MDY6Q29tbWl0MjMyNTI5ODo1MGE0ZGE4OTAxMDJhNDU1ZTVjZDNkZDM1OGMzODY1MGQwNzE3OGQz;This patch changes a bit of whitespace to follow Linux conventions.;1;1
MDY6Q29tbWl0MjMyNTI5ODozNzNjZmMzNjBlYzc3M2JlMmY3NjE1ZTU5YTE5ZjMzMTMyNTVkYjdj;ACPI: button: use .notify method instead of installing handler directly;1;1
MDY6Q29tbWl0MjMyNTI5ODozNzNjZmMzNjBlYzc3M2JlMmY3NjE1ZTU5YTE5ZjMzMTMyNTVkYjdj;This patch adds a .notify() method;1;0
MDY6Q29tbWl0MjMyNTI5ODozNzNjZmMzNjBlYzc3M2JlMmY3NjE1ZTU5YTE5ZjMzMTMyNTVkYjdj;" The presence of .notify() causes
Linux/ACPI to manage event handlers and notify handlers on our behalf,
so we don't have to install and remove them ourselves";1;1
MDY6Q29tbWl0MjMyNTI5ODozNzNjZmMzNjBlYzc3M2JlMmY3NjE1ZTU5YTE5ZjMzMTMyNTVkYjdj;"Note that events from fixed hardware buttons now show up as a special
notify event, so to preserve user-space backward compatibility, we
convert that back to ACPI_BUTTON_NOTIFY_STATUS.";1;1
MDY6Q29tbWl0MjMyNTI5ODo5OWI3NjIzMzgwM2JlYWIzMDIxMjNkMjQzZWVhOWU0MTE0OTgwNGYz;proc 2/2: remove struct proc_dir_entry::owner;1;1
MDY6Q29tbWl0MjMyNTI5ODo5OWI3NjIzMzgwM2JlYWIzMDIxMjNkMjQzZWVhOWU0MTE0OTgwNGYz;"Setting ->owner as done currently (pde->owner = THIS_MODULE) is racy
as correctly noted at bug #12454";1;1
MDY6Q29tbWl0MjMyNTI5ODo5OWI3NjIzMzgwM2JlYWIzMDIxMjNkMjQzZWVhOWU0MTE0OTgwNGYz;"Someone can lookup entry with NULL
->owner, thus not pinning enything, and release it later resulting
in module refcount underflow";0;1
MDY6Q29tbWl0MjMyNTI5ODo5OWI3NjIzMzgwM2JlYWIzMDIxMjNkMjQzZWVhOWU0MTE0OTgwNGYz;"We can keep ->owner and supply it at registration time like ->proc_fops
and ->data";1;0
MDY6Q29tbWl0MjMyNTI5ODo5OWI3NjIzMzgwM2JlYWIzMDIxMjNkMjQzZWVhOWU0MTE0OTgwNGYz;"But this leaves ->owner as easy-manipulative field (just one C assignment)
and somebody will forget to unpin previous/pin current module when
switching ->owner";1;1
MDY6Q29tbWl0MjMyNTI5ODo5OWI3NjIzMzgwM2JlYWIzMDIxMjNkMjQzZWVhOWU0MTE0OTgwNGYz;"->proc_fops is declared as ""const"" which should give
some thoughts";1;1
MDY6Q29tbWl0MjMyNTI5ODo5OWI3NjIzMzgwM2JlYWIzMDIxMjNkMjQzZWVhOWU0MTE0OTgwNGYz;"->read_proc/->write_proc were just fixed to not require ->owner for
protection";0;1
MDY6Q29tbWl0MjMyNTI5ODo5OWI3NjIzMzgwM2JlYWIzMDIxMjNkMjQzZWVhOWU0MTE0OTgwNGYz;"rmmod'ed directories will be empty and return ""."" and "".."" -- no harm";1;1
MDY6Q29tbWl0MjMyNTI5ODo5OWI3NjIzMzgwM2JlYWIzMDIxMjNkMjQzZWVhOWU0MTE0OTgwNGYz;And directories with tricky enough readdir and lookup shouldn't be modular;0;1
MDY6Q29tbWl0MjMyNTI5ODo5OWI3NjIzMzgwM2JlYWIzMDIxMjNkMjQzZWVhOWU0MTE0OTgwNGYz;We definitely don't want such modular code;1;1
MDY6Q29tbWl0MjMyNTI5ODo5OWI3NjIzMzgwM2JlYWIzMDIxMjNkMjQzZWVhOWU0MTE0OTgwNGYz;Removing ->owner will also make PDE smaller;1;0
MDY6Q29tbWl0MjMyNTI5ODo5OWI3NjIzMzgwM2JlYWIzMDIxMjNkMjQzZWVhOWU0MTE0OTgwNGYz;So, let's nuke it;1;0
MDY6Q29tbWl0MjMyNTI5ODo5OWI3NjIzMzgwM2JlYWIzMDIxMjNkMjQzZWVhOWU0MTE0OTgwNGYz;Kudos to Jeff Layton for reminding about this, let's say, oversight.;1;0
MDY6Q29tbWl0MjMyNTI5ODowYjcwODRhYzY3ZmI4NGYwY2YyZjhiYzAyZDdlMGRlYTg1MjFkZDJk;ACPICA: Use spinlock for acpi_{en|dis}able_gpe;1;1
MDY6Q29tbWl0MjMyNTI5ODowYjcwODRhYzY3ZmI4NGYwY2YyZjhiYzAyZDdlMGRlYTg1MjFkZDJk;"Disabling gpe might interfere with gpe detection/handling,
thus producing ""interrupt not handled"" errors";0;1
MDY6Q29tbWl0MjMyNTI5ODowYjcwODRhYzY3ZmI4NGYwY2YyZjhiYzAyZDdlMGRlYTg1MjFkZDJk;"Ironically, disabling of GPE from interrupt context is already
under spinlock, so only userspace needs to start using it.";1;1
MDY6Q29tbWl0MjMyNTI5ODo4OTU5NWI4ZjI4NTBhMDgwZDI5MGJmNzc4ZWM5MzNlYTFkOTlmNzhl;ACPI: consolidate ACPI_*_COMPONENT definitions in acpi_drivers.h;0;0
MDY6Q29tbWl0MjMyNTI5ODo4OTU5NWI4ZjI4NTBhMDgwZDI5MGJmNzc4ZWM5MzNlYTFkOTlmNzhl;"Move all the component definitions for drivers to a single shared place,
include/acpi/acpi_drivers.h.";1;1
MDY6Q29tbWl0MjMyNTI5ODpkZjMxNmU5MzkxMDBlNzg5YjNjNWQ0ZDEwMjYxOWNjZjU4MzRiZDAw;ACPI: Always report a sync event after a lid state change;0;0
MDY6Q29tbWl0MjMyNTI5ODpkZjMxNmU5MzkxMDBlNzg5YjNjNWQ0ZDEwMjYxOWNjZjU4MzRiZDAw;"Currently not always an EV_SYN event is reported to userland
after the EV_SW SW_LID event has been sent";0;1
MDY6Q29tbWl0MjMyNTI5ODpkZjMxNmU5MzkxMDBlNzg5YjNjNWQ0ZDEwMjYxOWNjZjU4MzRiZDAw;"This is easy to verify
by using “input-events” from input-utils and just closing and opening
the lid.";1;1
MDY6Q29tbWl0MjMyNTI5ODoyNzY2M2M1ODU1YjEwYWY5ZWM2N2JjN2RmYmEwMDE0MjZiYTIxMjIy;ACPI: Change acpi_evaluate_integer to support 64-bit on 32-bit kernels;1;0
MDY6Q29tbWl0MjMyNTI5ODoyNzY2M2M1ODU1YjEwYWY5ZWM2N2JjN2RmYmEwMDE0MjZiYTIxMjIy;As of version 2.0, ACPI can return 64-bit integers;0;1
MDY6Q29tbWl0MjMyNTI5ODoyNzY2M2M1ODU1YjEwYWY5ZWM2N2JjN2RmYmEwMDE0MjZiYTIxMjIy;" The current
acpi_evaluate_integer only supports 64-bit integers on 64-bit platforms";1;0
MDY6Q29tbWl0MjMyNTI5ODoyNzY2M2M1ODU1YjEwYWY5ZWM2N2JjN2RmYmEwMDE0MjZiYTIxMjIy;"Change the argument to take a pointer to an acpi_integer so we support
64-bit integers on all platforms";1;1
MDY6Q29tbWl0MjMyNTI5ODoyNzY2M2M1ODU1YjEwYWY5ZWM2N2JjN2RmYmEwMDE0MjZiYTIxMjIy;"lenb: replaced use of ""acpi_integer"" with ""unsigned long long""
lenb: fixed bug in acpi_thermal_trips_update()";0;0
MDY6Q29tbWl0MjMyNTI5ODpkYjg5YjRmMGRiYWI4MzdkMGYzZGUyYzNlOTQyN2E4ZDUzOTNhZmEz;ACPI: catch calls of acpi_driver_data on pointer of wrong type;0;1
MDY6Q29tbWl0MjMyNTI5ODpkYjg5YjRmMGRiYWI4MzdkMGYzZGUyYzNlOTQyN2E4ZDUzOTNhZmEz;Catch attempts to use of acpi_driver_data on pointers of wrong type;0;0
MDY6Q29tbWl0MjMyNTI5ODpkYjg5YjRmMGRiYWI4MzdkMGYzZGUyYzNlOTQyN2E4ZDUzOTNhZmEz;"akpm: rewritten to use proper C typechecking and remove the
""function""-used-as-lvalue thing.";1;0
MDY6Q29tbWl0MjMyNTI5ODpjZjdhY2ZhYjAzMmZmMjYyZjQyOTU0MzI4Y2RmZDIwYTVkOWFhYWFj;acpi: use non-racy method for proc entries creation;1;1
MDY6Q29tbWl0MjMyNTI5ODpjZjdhY2ZhYjAzMmZmMjYyZjQyOTU0MzI4Y2RmZDIwYTVkOWFhYWFj;"Use proc_create()/proc_create_data() to make sure that ->proc_fops and ->data
be setup before gluing PDE to main tree";1;1
MDY6Q29tbWl0MjMyNTI5ODpjZjdhY2ZhYjAzMmZmMjYyZjQyOTU0MzI4Y2RmZDIwYTVkOWFhYWFj;Add correct ->owner to proc_fops to fix reading/module unloading race.;1;1
MDY6Q29tbWl0MjMyNTI5ODozYjM0ZTUyMzJmYTk3NzZlOWE0YjNmNTM5Y2Q5ZmVlNzYwOWM5MDBl;ACPI: button: make real parent for input devices in device tree;0;1
MDY6Q29tbWl0MjMyNTI5ODozYjM0ZTUyMzJmYTk3NzZlOWE0YjNmNTM5Y2Q5ZmVlNzYwOWM5MDBl;;0;0
MDY6Q29tbWl0MjMyNTI5ODoyM2RlNWQ5ZWYyYTRiYmM0ZjczM2Y1ODMxMWJjYjdjZjYyMzljODEz;ACPI: button: send initial lid state after add and resume;1;0
MDY6Q29tbWl0MjMyNTI5ODoyM2RlNWQ5ZWYyYTRiYmM0ZjczM2Y1ODMxMWJjYjdjZjYyMzljODEz;"Input layer should know about initial state of lid switch,
even before first notify";0;1
MDY6Q29tbWl0MjMyNTI5ODoyM2RlNWQ5ZWYyYTRiYmM0ZjczM2Y1ODMxMWJjYjdjZjYyMzljODEz;Reference: ;0;0
MDY6Q29tbWl0MjMyNTI5ODo3YjE5YWRhMmVkM2MxZWNjYjlmZTk0ZDc0YjA1ZTE0MjgyMjQ2NjNk;get rid of input BIT* duplicate defines;1;1
MDY6Q29tbWl0MjMyNTI5ODo3YjE5YWRhMmVkM2MxZWNjYjlmZTk0ZDc0YjA1ZTE0MjgyMjQ2NjNk;"get rid of input BIT* duplicate defines
use newly global defined macros for input layer";0;1
MDY6Q29tbWl0MjMyNTI5ODo3YjE5YWRhMmVkM2MxZWNjYjlmZTk0ZDc0YjA1ZTE0MjgyMjQ2NjNk;"Also remove includes of
input.h from non-input sources only for BIT macro definiton";1;1
MDY6Q29tbWl0MjMyNTI5ODo3YjE5YWRhMmVkM2MxZWNjYjlmZTk0ZDc0YjA1ZTE0MjgyMjQ2NjNk;"Define the
macro temporarily in local manner, all those local definitons will be
removed further in this patchset (to not break bisecting)";1;1
MDY6Q29tbWl0MjMyNTI5ODo3YjE5YWRhMmVkM2MxZWNjYjlmZTk0ZDc0YjA1ZTE0MjgyMjQ2NjNk;BIT macro will be globally defined (1<<x);1;0
MDY6Q29tbWl0MjMyNTI5ODoxNGUwNGZiMzRmZmE4MmVlNjFhZTY5Zjk4ZDhmY2ExMmQyZThlMzFj;ACPI: Schedule /proc/acpi/event for removal;1;0
MDY6Q29tbWl0MjMyNTI5ODoxNGUwNGZiMzRmZmE4MmVlNjFhZTY5Zjk4ZDhmY2ExMmQyZThlMzFj;Schedule /proc/acpi/event for removal in 6 months;1;1
MDY6Q29tbWl0MjMyNTI5ODoxNGUwNGZiMzRmZmE4MmVlNjFhZTY5Zjk4ZDhmY2ExMmQyZThlMzFj;"Re-name acpi_bus_generate_event() to acpi_bus_generate_proc_event()
to make sure there is no confusion that it is for /proc/acpi/event only";1;1
MDY6Q29tbWl0MjMyNTI5ODoxNGUwNGZiMzRmZmE4MmVlNjFhZTY5Zjk4ZDhmY2ExMmQyZThlMzFj;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;1;1
MDY6Q29tbWl0MjMyNTI5ODoxNGUwNGZiMzRmZmE4MmVlNjFhZTY5Zjk4ZDhmY2ExMmQyZThlMzFj;There is no functional change if CONFIG_ACPI_PROC_EVENT=y;1;0
MDY6Q29tbWl0MjMyNTI5ODoxYmE5MGUzYTg3YzQ2NTAwNjIzYWZkYzM4OTg1NzNlNGE1ZWJiMjFi;ACPI: autoload modules - Create __mod_acpi_device_table symbol for all ACPI drivers;1;0
MDY6Q29tbWl0MjMyNTI5ODoxYmE5MGUzYTg3YzQ2NTAwNjIzYWZkYzM4OTg1NzNlNGE1ZWJiMjFi;modpost is going to use these to create e.g;0;0
MDY6Q29tbWl0MjMyNTI5ODoxYmE5MGUzYTg3YzQ2NTAwNjIzYWZkYzM4OTg1NzNlNGE1ZWJiMjFi;"acpi:ACPI0001
in modules.alias.";1;1
MDY6Q29tbWl0MjMyNTI5ODo3Y2RhOTNlMDA4ZTFhNDc3OTcwYWRiZjgyZGJhODFhNWQ0ZjBhZTQw;ACPI: delete extra #defines in /drivers/acpi/ drivers;0;1
MDY6Q29tbWl0MjMyNTI5ODo3Y2RhOTNlMDA4ZTFhNDc3OTcwYWRiZjgyZGJhODFhNWQ0ZjBhZTQw;Cosmetic only;1;1
MDY6Q29tbWl0MjMyNTI5ODo3Y2RhOTNlMDA4ZTFhNDc3OTcwYWRiZjgyZGJhODFhNWQ0ZjBhZTQw;"Except in a single case, #define ACPI_*_DRIVER_NAME
were invoked 0 or 1 times.";0;1
MDY6Q29tbWl0MjMyNTI5ODpjMmI2NzA1Yjc1ZDljN2FmZjk4YTQ2MDJhMzIyMzA2MzllMTA4OTFj;ACPI: fix acpi_driver.name usage;1;1
MDY6Q29tbWl0MjMyNTI5ODpjMmI2NzA1Yjc1ZDljN2FmZjk4YTQ2MDJhMzIyMzA2MzllMTA4OTFj;It was erroneously used as a description rather than a name;0;1
MDY6Q29tbWl0MjMyNTI5ODpjMmI2NzA1Yjc1ZDljN2FmZjk4YTQ2MDJhMzIyMzA2MzllMTA4OTFj;ie;0;0
MDY6Q29tbWl0MjMyNTI5ODpjMmI2NzA1Yjc1ZDljN2FmZjk4YTQ2MDJhMzIyMzA2MzllMTA4OTFj;turn this;0;0
MDY6Q29tbWl0MjMyNTI5ODpjMmI2NzA1Yjc1ZDljN2FmZjk4YTQ2MDJhMzIyMzA2MzllMTA4OTFj;"lenb@se7525gp2:/sys> ls bus/acpi/drivers
ACPI AC Adapter Driver  ACPI Embedded Controller Driver  ACPI Power Resource Driver
ACPI Battery Driver     ACPI Fan Driver                  ACPI Processor Driver
ACPI Button Driver      ACPI PCI Interrupt Link Driver   ACPI Thermal Zone Driver
ACPI container driver   ACPI PCI Root Bridge Driver      hpet
into this";1;1
MDY6Q29tbWl0MjMyNTI5ODpjMmI2NzA1Yjc1ZDljN2FmZjk4YTQ2MDJhMzIyMzA2MzllMTA4OTFj;"lenb@se7525gp2:~> ls /sys/bus/acpi/drivers
ac  battery  button  container  ec  fan  hpet  pci_link  pci_root  power  processor  thermal";1;0
MDY6Q29tbWl0MjMyNTI5ODpmNTJmZDY2ZDJlYTc5NDAxMGMyZDc1MzZjZjhlNmFiZWQwYWM0OTQ3;ACPI: clean up ACPI_MODULE_NAME() use;1;1
MDY6Q29tbWl0MjMyNTI5ODpmNTJmZDY2ZDJlYTc5NDAxMGMyZDc1MzZjZjhlNmFiZWQwYWM0OTQ3;"cosmetic only
Make ""module name"" actually match the file name";1;1
MDY6Q29tbWl0MjMyNTI5ODpmNTJmZDY2ZDJlYTc5NDAxMGMyZDc1MzZjZjhlNmFiZWQwYWM0OTQ3;"Invoke with ';' as leaving it off confuses Lindent and gcc doesn't care";1;1
MDY6Q29tbWl0MjMyNTI5ODpmNTJmZDY2ZDJlYTc5NDAxMGMyZDc1MzZjZjhlNmFiZWQwYWM0OTQ3;Fix indentation where Lindent did get confused.;1;1
MDY6Q29tbWl0MjMyNTI5ODo5NzVhOGUzZWQyYjllYWI5ZjA2MmExZTBiYTdmZTE4MGUxNTIwNGUx;Pull sysfs into test branch;1;1
MDY6Q29tbWl0MjMyNTI5ODo5NzVhOGUzZWQyYjllYWI5ZjA2MmExZTBiYTdmZTE4MGUxNTIwNGUx;Conflicts;0;0
MDY6Q29tbWl0MjMyNTI5ODo5NzVhOGUzZWQyYjllYWI5ZjA2MmExZTBiYTdmZTE4MGUxNTIwNGUx;"	Documentation/feature-removal-schedule.txt
	include/acpi/acpi_drivers.h";1;1
MDY6Q29tbWl0MjMyNTI5ODpiZmQ4MDIyM2Q3M2Y4MGUxZDFjNjlkYWNlOTE1MTc1NmIzZWYzYjQ5;ACPI: correct id for fixed buttons;1;0
MDY6Q29tbWl0MjMyNTI5ODpiZmQ4MDIyM2Q3M2Y4MGUxZDFjNjlkYWNlOTE1MTc1NmIzZWYzYjQ5;"ACPI_BUTTON_HID_POWERF was changed, but this change was not propogated to
button.c, thus breaking detection of fixed power and sleep buttons.";0;0
MDY6Q29tbWl0MjMyNTI5ODpjMDk2OGYwZWEyMWQxMGI2NzIwMjQ2ZTFlOTZiZDZhN2ExNjE5NjRk;ACPI: button: register with input layer;0;0
MDY6Q29tbWl0MjMyNTI5ODpjMDk2OGYwZWEyMWQxMGI2NzIwMjQ2ZTFlOTZiZDZhN2ExNjE5NjRk;"In addition to signalling button/lid events through /proc/acpi/event,
create separate input devices and report KEY_POWER, KEY_SLEEP and
SW_LID through input layer";1;0
MDY6Q29tbWl0MjMyNTI5ODpjMDk2OGYwZWEyMWQxMGI2NzIwMjQ2ZTFlOTZiZDZhN2ExNjE5NjRk;" Also remove unnecessary casts and variable
initializations, clean up formatting";1;1
MDY6Q29tbWl0MjMyNTI5ODpjMDk2OGYwZWEyMWQxMGI2NzIwMjQ2ZTFlOTZiZDZhN2ExNjE5NjRk;"Sleep button may autorepeat but userspace will have to filter duplicate
sleep requests anyway (and discard unprocessed events right after
wakeup)";0;1
MDY6Q29tbWl0MjMyNTI5ODpjMDk2OGYwZWEyMWQxMGI2NzIwMjQ2ZTFlOTZiZDZhN2ExNjE5NjRk;"Unlike /proc/acpi/event interface input device corresponding to LID
switch reports true lid state instead of just a counter";0;0
MDY6Q29tbWl0MjMyNTI5ODpjMDk2OGYwZWEyMWQxMGI2NzIwMjQ2ZTFlOTZiZDZhN2ExNjE5NjRk;"SW_LID is
active when lid is closed";1;0
MDY6Q29tbWl0MjMyNTI5ODpjMDk2OGYwZWEyMWQxMGI2NzIwMjQ2ZTFlOTZiZDZhN2ExNjE5NjRk;The driver now depends on CONFIG_INPUT.;1;0
MDY6Q29tbWl0MjMyNTI5ODpkNzUwODAzMjhhZmZiNGIyNjhkYTQzMGI3MDc0Y2M4MTM5Y2M2NjJh;ACPI: add 'const' to several ACPI file_operations;1;0
MDY6Q29tbWl0MjMyNTI5ODpkNzUwODAzMjhhZmZiNGIyNjhkYTQzMGI3MDc0Y2M4MTM5Y2M2NjJh;;0;0
MDY6Q29tbWl0MjMyNTI5ODo2YzY4OTUzNzcyNmVjNjY1MjQ2ZDJmNjBjNDg0NzViZTJlZmFjMmQw;ACPI: button: Remove unneeded acpi_handle from driver.;1;1
MDY6Q29tbWl0MjMyNTI5ODo2YzY4OTUzNzcyNmVjNjY1MjQ2ZDJmNjBjNDg0NzViZTJlZmFjMmQw;;0;0
MDY6Q29tbWl0MjMyNTI5ODoyN2IxZDNlODViMWRmZDkwMzdkM2ZiYjk4YjJlMmFhY2NhMDFkYTM5;ACPI: button: Use acpi_device's handle instead of driver's;1;1
MDY6Q29tbWl0MjMyNTI5ODoyN2IxZDNlODViMWRmZDkwMzdkM2ZiYjk4YjJlMmFhY2NhMDFkYTM5;;0;0
MDY6Q29tbWl0MjMyNTI5ODpkNTUwZDk4ZDMzMTczNzhkOTNhNDg2OWRiMjA0NzI1ZDI3MGVjODEy;ACPI: delete tracing macros from drivers/acpi/*.c;0;1
MDY6Q29tbWl0MjMyNTI5ODpkNTUwZDk4ZDMzMTczNzhkOTNhNDg2OWRiMjA0NzI1ZDI3MGVjODEy;;0;0
MDY6Q29tbWl0MjMyNTI5ODo2NDY4NDYzYWJkNzA1MWZjYzI5ZjNlZTdjOTMxZjliYmJiMjZmNWE0;ACPI: un-export ACPI_ERROR() -- use printk(KERN_ERR...);1;1
MDY6Q29tbWl0MjMyNTI5ODo2NDY4NDYzYWJkNzA1MWZjYzI5ZjNlZTdjOTMxZjliYmJiMjZmNWE0;;0;0
MDY6Q29tbWl0MjMyNTI5ODphNmZjNjcyMDJlMDIyNGU2YzlkMWQyODVjYzBiNDQ0YmNlODg3ZWQ1;ACPI: Enable ACPI error messages w/o CONFIG_ACPI_DEBUG;1;1
MDY6Q29tbWl0MjMyNTI5ODphNmZjNjcyMDJlMDIyNGU2YzlkMWQyODVjYzBiNDQ0YmNlODg3ZWQ1;;0;0
MDY6Q29tbWl0MjMyNTI5ODo0YmU0NGZjZDNiZjY0OGI3ODJmNDQ2MGZkMDZkZmFlNmM0MmRlZDRi;[ACPI] Lindent all ACPI files;0;0
MDY6Q29tbWl0MjMyNTI5ODo0YmU0NGZjZDNiZjY0OGI3ODJmNDQ2MGZkMDZkZmFlNmM0MmRlZDRi;;0;0
MDY6Q29tbWl0MjMyNTI5ODpiMzRhODAzMGVlYWI0ZDU5ZGNkZDg2ZGUzOGY2OTI3YjllZGQ0NDFm;[ACPI] restore /proc/acpi/button/ (ala 2.6.12);1;1
MDY6Q29tbWl0MjMyNTI5ODpiMzRhODAzMGVlYWI0ZDU5ZGNkZDg2ZGUzOGY2OTI3YjllZGQ0NDFm;"Signed-off-by Alexey Starikovskiy <alexey.y.starikovskiy@intel.com>
Signed-off-by Len Brown <len.brown@intel.com>";0;1
MDY6Q29tbWl0MjMyNTI5ODpiZDQ2OThkYWQzMDIzYWUxMzdiMzY2YzczNmUyOWNhNmVhZjNiOWY3;[ACPI] Allow simultaneous Fixed Feature and Control Method buttons;1;0
MDY6Q29tbWl0MjMyNTI5ODpiZDQ2OThkYWQzMDIzYWUxMzdiMzY2YzczNmUyOWNhNmVhZjNiOWY3;delete /proc/acpi/button;1;1
MDY6Q29tbWl0MjMyNTI5ODoxZGExNzdlNGMzZjQxNTI0ZTg4NmI3ZjFiOGEwYzFmYzczMjFjYWMy;Linux-2.6.12-rc2;1;1
MDY6Q29tbWl0MjMyNTI5ODoxZGExNzdlNGMzZjQxNTI0ZTg4NmI3ZjFiOGEwYzFmYzczMjFjYWMy;Initial git repository build;1;1
MDY6Q29tbWl0MjMyNTI5ODoxZGExNzdlNGMzZjQxNTI0ZTg4NmI3ZjFiOGEwYzFmYzczMjFjYWMy;"I'm not bothering with the full history,
even though we have it";1;0
MDY6Q29tbWl0MjMyNTI5ODoxZGExNzdlNGMzZjQxNTI0ZTg4NmI3ZjFiOGEwYzFmYzczMjFjYWMy;"We can create a separate ""historical"" git
archive of that later if we want to, and in the meantime it's about
3.2GB when imported into git - space that would just make the early
git days unnecessarily complicated, when we don't have a lot of good
infrastructure for it";1;1
MDY6Q29tbWl0MjMyNTI5ODoxZGExNzdlNGMzZjQxNTI0ZTg4NmI3ZjFiOGEwYzFmYzczMjFjYWMy;Let it rip!;1;0
