;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha
80;Fix <method_name> ( <pr_link> );<method_name> should not match when the given <iden> has no failures;https://github.com/junit-team/junit4/commit/363755060f75d3d5cce21bd05d49110e02bc1ba2;Adding <iden> annotation for field parameters;Pull request <pr_link> && <pr_link>;https://github.com/junit-team/junit4/commit/cbf46b88c2937aece7018fa50ba4dbb133e03d06;Similar;0.7836236953735352
81;Fix <method_name> ( <pr_link> );<method_name> should not match when the given <iden> has no failures;https://github.com/junit-team/junit4/commit/363755060f75d3d5cce21bd05d49110e02bc1ba2;surefire and javadoc maven plugin updates;updates;https://github.com/junit-team/junit4/commit/fb7925bf75ffe9f802f54e2d717af11b58c75725;Similar;0.6804763674736023
82;Fix <method_name> ( <pr_link> );<method_name> should not match when the given <iden> has no failures;https://github.com/junit-team/junit4/commit/363755060f75d3d5cce21bd05d49110e02bc1ba2;Reused <iden> instead of own defined class <enter> (they were the same) and relocated the changes to a better location in the file which is more inline with the rest of the file. And, of course, removed the superfluous brackets.;more inline with the rest of the file;https://github.com/junit-team/junit4/commit/bd6dc3aff19a3d8e8e555d16a05a42557a755e0a;Similar;0.5484022498130798
83;Fix <method_name> ( <pr_link> );<method_name> should not match when the given <iden> has no failures;https://github.com/junit-team/junit4/commit/363755060f75d3d5cce21bd05d49110e02bc1ba2;Removed the unnecessary <iden>: block in javadoc;unnecessary;https://github.com/junit-team/junit4/commit/ec9bccf9521a6ccdd074f2618626507528a43bc9;Similar;0.6153362989425659
84;Fix <method_name> ( <pr_link> );<method_name> should not match when the given <iden> has no failures;https://github.com/junit-team/junit4/commit/363755060f75d3d5cce21bd05d49110e02bc1ba2;remove f prefix from field names, add <file_name>, change <file_name>;reformatting and standardizing field names;https://github.com/junit-team/junit4/commit/df00d5eced3a7737b88de0f6f9e3673f0cf88f88;Similar;0.6599357724189758
85;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Fix dead link to the ant task in <file_name> (<pr_link>);"The link is dead; task has been moved to another location";https://github.com/junit-team/junit4/commit/24dfdd762e753c83babca3768d4b508cf5c6a86c;Similar;0.5566074848175049
86;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Fix many warnings (Eclipse <version>/Juno based);Enh: add new staticondemandthreshold setting to eclipse project jdt.ui preference settings file;https://github.com/junit-team/junit4/commit/0733bbffdadf05a6ebe0c38942904071a4060af4;Similar;0.5469341278076172
87;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;changed the <iden>() method to accept a <iden> instead of an explicit <iden>;made some documentation changes;https://github.com/junit-team/junit4/commit/6b943e564adcc9a7106e54c24eb5d022bed1462f;Similar;0.6097975969314575
88;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Remove redundant field <iden> ;redundant;https://github.com/junit-team/junit4/commit/3189af007b26d74ca459f823d57ef77b9c1697b8;Similar;0.5462700724601746
89;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Implemented the changes proposed by davidhart82;proposed by davidhart82;https://github.com/junit-team/junit4/commit/ebb9d7f536a5b1be8364c6cb7367cac8c3849caa;Similar;0.6510131359100342
90;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Restore backward compatibility with sub class of <file_name> that override <iden> method and Add <file_name> to <file_name> suite;To ensure backward compatibility with subclasses and include <file_name> in the <file_name> suite;https://github.com/junit-team/junit4/commit/2b6fa701e84625c511b03079296774cc0904ef1a;Similar;0.6593191623687744
91;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Better validation in <file_name> ;Improve validation;https://github.com/junit-team/junit4/commit/50b9c949876189d8c4871471ec346988e4ccae06;Similar;0.5717668533325195
92;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;https://github.com/junit-team/junit4/commit/d148bce8682505082a3cc634acbd36ac13a10c9a;Similar;0.6041696071624756
93;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;https://github.com/junit-team/junit4/commit/42beed3ad166a9cceefc59f6c79a16844cae0d02;Similar;0.5041888356208801
94;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Moved <file_name> into proper package;proper;https://github.com/junit-team/junit4/commit/9a5dfd996ab7007994fcf60752441835dbdbb5d0;Similar;0.6022290587425232
95;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Pull <iden> up into <file_name>;reorganization of code;https://github.com/junit-team/junit4/commit/a6368e40e787e7a23c9f1e58d6a47bf9fa2d0a2c;Similar;0.6463022828102112
96;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Fixed a bug in <file_name> classes with constructor parameters  ;where the method parameters and constructor parameters were switched;https://github.com/junit-team/junit4/commit/4cb9a65f450efa5f2a42128856c7b56e6d283386;Similar;0.5919780731201172
97;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Similar;0.53472900390625
98;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Renamed link classes  ;Absolute actions are verbs, ActionModifiers are modifying phrases, Moved isShadowedBy(List) to <file_name>;https://github.com/junit-team/junit4/commit/44e7458b19d5cd1900a765a440c96e85b81d25fc;Similar;0.6042950749397278
99;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Created a separate <file_name> directory for new <file_name> scripts, including FTP upload;Organizing and structuring directories for new scripts;https://github.com/junit-team/junit4/commit/24eacde6262fbb3ce096fe59e8df93907b7622ae;Similar;0.5519981384277344
100;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Updated README  ;about Enclosed;https://github.com/junit-team/junit4/commit/57f06901cde6ec806d4f4381670466ab5fbac300;Similar;0.570244550704956
101;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Deprecate rule  <file_name>  ( <pr_link> )  ;The method Assert.assertThrows provides a nicer way for verifying exceptions. In addition the use of  <file_name>  is error-prone when used with other rules like TestWatcher because the order of rules is important in that case.;https://github.com/junit-team/junit4/commit/5785d9df8fe25f68567272850cd65b4dc07da617;Similar;0.604332685470581
102;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Disable parts of doclint for the sites javadoc;That commit is missing to apply the doclint rules to site generation. Hence the site goal fails because of doclint issues. Now doclint is disabled for all groups but accessibility and reference for the site generation.;https://github.com/junit-team/junit4/commit/16a2b51b9d9425cd7dacad85e2df97985996ca8d;Similar;0.5376039147377014
103;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;https://github.com/junit-team/junit4/commit/89ffd7eda43f939f7dc210cfe21a196067ab08d6;Similar;0.6426523923873901
104;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;beef up <file_name> with checkThat and checkPasses  ;Advance version;https://github.com/junit-team/junit4/commit/50b77b1f3108aa77af0906162d552e513936c322;Similar;0.6094913482666016
105;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Similar;0.7525862455368042
106;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Similar;0.5319987535476685
107;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;Similar;0.6659730076789856
108;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;adding annotation validators functionality;validators;https://github.com/junit-team/junit4/commit/48af7e797dbefa1fc47e80394c7f74ef87c3c7ab;Similar;0.6601013541221619
109;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;https://github.com/junit-team/junit4/commit/591fcae09c6470a03ade7d608773f8f633409bc2;Similar;0.6022400856018066
110;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Added two simple tests for boolean <iden>;to test for boolean values;https://github.com/junit-team/junit4/commit/02371d1154f29f894cd2c7f83ce6743f4abbe76a;Similar;0.6323050260543823
111;Wrap the invocation of <iden>() within a try-catch block  ;Exceptions from <iden>() were causing unrooted tests;https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d;Only use a property where multiple entries need syncing  ;Using properties to define a shared version across multiple dependencies causes less issues when you have multiple dependencies that need to be kept in sync;https://github.com/junit-team/junit4/commit/e15b287ccec2a1f4866a8bd1cd2a313a6163163d;Similar;0.5850100517272949
