Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Adding GET support to <file_name>;support;Add path and query tests for pre-encoded values;-;Similar;0.7347501516342163
Adding GET support to <file_name>;support;Add converters module and protobuf converter;to the sentence;Similar;0.7092060446739197
Adding GET support to <file_name>;support;Newline at end of file  ;Yes plz;Similar;0.6211174726486206
Adding GET support to <file_name>;support;Log network and unexpected exceptions if logging is enabled  ;if logging is enabled;Similar;0.6405555009841919
Adding GET support to <file_name>;support;Fix styling of <iden> download;styling;Similar;0.7330445647239685
Adding GET support to <file_name>;support;Rename pair to field to match annotation;match annotation;Similar;0.5234713554382324
Adding GET support to <file_name>;support;" 
- Add <iden> <method_name>  
- Also update our sample to use <iden> contributors rather than the <iden>  
- Bump some dependencies to their latest versions  
";" 
- Use this on <iden> <version> and prior and when on the <iden>  
- because the latter is shutting down and subject to lame rate limiting when on common networks";Similar;0.5823470950126648
Adding GET support to <file_name>;support;Provide a mutable <file_name> implementation. <iden> to conform.;to conform;Similar;0.8494551181793213
Adding GET support to <file_name>;support;Revert Revert Allow  <file_name>  instantiation. Hide some Apache implementation details.;This reverts commit  <otherCommit_link>;Similar;0.6621847152709961
Adding GET support to <file_name>;support;Simplify test method fetching;-;Similar;0.61456298828125
Adding GET support to <file_name>;support;Allow <file_name> instantiation  ;Hide some Apache implementation details;Similar;0.8850601315498352
Adding GET support to <file_name>;support;Hide more implementation details;more implementation details;Similar;0.5603369474411011
Adding GET support to <file_name>;support;Remove unused <file_name> classes;unused;Similar;0.6041333675384521
Adding GET support to <file_name>;support;Introduce builder pattern to instantiate <method_name>;profiler are now optional. Convenience methods for specifying a <iden> or an <iden> directly are also provided.;Similar;0.7716882228851318
Adding GET support to <file_name>;support;Use no_aop Guice variant  ;no_aop;Similar;0.5240155458450317
Adding GET support to <file_name>;support;Adding a human-readable name to the  <file_name>  interface;human-readable;Similar;0.8336607217788696
Adding GET support to <file_name>;support;Added getTag() and logChunk() methods;for easier subclassing;Similar;0.7783747315406799
Adding GET support to <file_name>;support;Reintroduced deprecated <file_name> constructor;deprecated;Similar;0.6692468523979187
Adding GET support to <file_name>;support;Fix small wording issues in custom converter docs;small wording issues;Similar;0.52044677734375
Adding GET support to <file_name>;support;Update custom conversion docs per feedback;Clarify that <iden> is just the default converter, Add section on other built-in converters, Add section on implementing your own custom converters;Similar;0.6896656155586243
Adding GET support to <file_name>;support;Fix style nits per review;per review;Similar;0.6088923811912537
Adding GET support to <file_name>;support;fix issue <issue_link> : permit use when servers or intermediaries mistakingly miss Content-<iden> header;mistakingly miss Content-<iden> header;Similar;0.5865510106086731
Adding GET support to <file_name>;support;rename <iden> ->  <file_name>  ;to harvest the names for new annotations;Similar;0.84527188539505
Adding GET support to <file_name>;support;Move variable to where it is used;where it is used;Similar;0.6592556238174438
Adding GET support to <file_name>;support;Fix spelling;spelling;Similar;0.5919249057769775
Adding GET support to <file_name>;support;Add fixed query parameter support;support;Similar;0.8055375814437866
Adding GET support to <file_name>;support;Add <file_name>, <file_name> support to <file_name>  ;-;Similar;0.9528114199638367
Adding GET support to <file_name>;support;Allow <file_name> extensions;improved <file_name>;Similar;0.9060639142990112
Adding GET support to <file_name>;support;Repackage gson into retrofit.internal.gson  ;enhance integration;Similar;0.6622980833053589
Adding GET support to <file_name>;support;Ensure <file_name> and <file_name> use FileDescriptor.sync();Ensure <file_name> and <file_name> use FileDescriptor.sync();Similar;0.8475877642631531
Adding GET support to <file_name>;support;moved util to <file_name>, added <file_name>  ;Organize and enhance code files;Similar;0.9100902080535889
Adding GET support to <file_name>;support;Use <iden> <version>s JsonAdapter.serializeNulls();serializeNulls;Similar;0.756777286529541
Adding GET support to <file_name>;support;Removal of Unnecessary Creation of <iden>;if <iden> has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.;Similar;0.5137323141098022
Adding GET support to <file_name>;support;Expose <iden> via the <file_name> injection-like framework;injection-like framework;Similar;0.8407281637191772
Adding GET support to <file_name>;support;Changing `<file_name>` to implement `<file_name>` interface;interface;Similar;0.8630207777023315
Adding GET support to <file_name>;support;Fix support for protobuf <version>+;ExtensionRegistry cannot be null;Similar;0.7941693663597107
Adding GET support to <file_name>;support;Fix typo;typo;Similar;0.6560318470001221
Fix inconsistencies in javadocs  ;These changes were made with consistency in mind, in relation to the rest of the project;Small fixes  ;error-prone;Similar;0.5668681859970093
Fix inconsistencies in javadocs  ;These changes were made with consistency in mind, in relation to the rest of the project;Migrate forced suspension mechanism from yield to <iden>;Since its possible for certain dispatchers to completely avoid yielding, and currently the immediate dispatchers exhibit this behavior, we need an alternate mechanism of forcing suspension or UndeclaredThrowableExceptions will still be seen.;Similar;0.5094176530838013
Fix inconsistencies in javadocs  ;These changes were made with consistency in mind, in relation to the rest of the project;Add more obviously missing @nullable annotations;missing;Similar;0.7087246179580688
Fix inconsistencies in javadocs  ;These changes were made with consistency in mind, in relation to the rest of the project;Add some missing @nullable annotations to <file_name> ;missing;Similar;0.7100552916526794
Fix inconsistencies in javadocs  ;These changes were made with consistency in mind, in relation to the rest of the project;Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Similar;0.6376450061798096
Fix inconsistencies in javadocs  ;These changes were made with consistency in mind, in relation to the rest of the project;Add some missing Nullable annotations;missing;Similar;0.7643290758132935
Fix inconsistencies in javadocs  ;These changes were made with consistency in mind, in relation to the rest of the project;Add some missing Nullable annotations;missing;Similar;0.7643290758132935
Fix inconsistencies in javadocs  ;These changes were made with consistency in mind, in relation to the rest of the project;Use a dummy value to further validation optional delegation;This ensures the value can only come from only one place;Similar;0.5796386003494263
