Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Move  <file_name>  pooling logic  ;"previously we had this ugly, awkward release() method that attempted to manage  <file_name>  pooling, discarding streams for caching, and closing broken streams; move  <file_name>  reuse to  <file_name>, with policy informed by  <method_name>  specifying what to do when the  <file_name>  becomes idle: pool, close or hold, so the  <file_name>  does what its told.";Similar;0.6838565468788147
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Implement moving bytes between OkBuffers  ;This is more complicated than Id anticipated;Similar;0.6457259058952332
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Dont attempt <iden> modes we know will fail.;we know will fail;Similar;0.583298921585083
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Remove <iden> 2 warnings;Small docs fixes;Similar;0.5668133497238159
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;Similar;0.6020200252532959
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Fix checkstyle issues in new <iden> code;checkstyle issues;Similar;0.5918828248977661
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Kill <file_name> in the process  ;Teach <file_name> <iden>;Similar;0.5563288331031799
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;Similar;0.7198153138160706
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Make  <file_name> less flaky;I was seeing flaky results in the debugger because pooled connections were being evicted as the test ran;Similar;0.5869501233100891
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Update to the latest <method_name>;Includes everything thru 8842981cbcfe20eb4721c0a2c867fa9a18233062;Similar;0.6534430384635925
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Be more careful around IOExceptions;my goal is to make it easier to differentiate between protocol-level problems (bogus frames) from transport-level problems (closed sockets and EOF streams);Similar;0.5930057764053345
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Restore tests for response caching;One of the test cases bitrotted to failure as a consequence of the <iden> route selector change. I stopped assigning the socket, which it needed to cache the <iden> metadata. This is fixed.;Similar;0.6453605890274048
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Move out of the <file_name> package;To promote the code into AOSP, well keep this package as-is and do the jarjar in <iden> instead;Similar;0.6886531114578247
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Make the `<method_name>` return full working connections;Previously the returned connections required the caller to do extra work: setting up tunnels and performing an `<iden>` handshake. With this change, we make a complete working connection in `<method_name>`. This will make it easier to fix fallback when a single domain has multiple `<iden>` addresses that are not reachable. Also, this will make it easier to do SPDY through `<iden>` proxies.;Similar;0.7083629369735718
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Add error-prone compiler and fix its found issues;error-prone, its found issues;Similar;0.5779027938842773
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Remove old <iden> protocol method;old;Similar;0.6469159722328186
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Expose <iden> directly on <method_name>  ;direct;Similar;0.7018470168113708
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Use HTML entity for ampersand;to represent the ampersand symbol in HTML;Similar;0.6519884467124939
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Add convenience overload for <iden>-backed <method_name>;convenience;Similar;0.7258246541023254
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Drop unused dependencies;unused;Similar;0.555519163608551
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Update website to the latest design  ;latest design;Similar;0.535347044467926
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Transfer to/from <iden> directly from <iden>  ;<pr_link>;Similar;0.6945698261260986
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;add @override for subclass override method;subclass override method;Similar;0.617172122001648
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Fix flaky testRfc2109Response();The time delta in the cookie max-age is rounded down, so is at most 59 seconds. Possibly a GC or some other hiccup can occasionally make it lower, so allow some room for error.;Similar;0.627376139163971
<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;Partially revert connection timeout behavior  ;The modification of the timeout behavior during connection caused problems;Similar;0.6554666757583618
