Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Remove CONFIG_NUMA ifdefs for common kmalloc functions;Now that slab_alloc_node() is available for SLAB when CONFIG_NUMA=n;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.7861581444740295
Remove CONFIG_NUMA ifdefs for common kmalloc functions;Now that slab_alloc_node() is available for SLAB when CONFIG_NUMA=n;We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Contradicts;0.7073764801025391
Remove CONFIG_NUMA ifdefs for common kmalloc functions;Now that slab_alloc_node() is available for SLAB when CONFIG_NUMA=n;record page flag overlays explicitly;slob;Contradicts;0.5495207905769348
Remove CONFIG_NUMA ifdefs for common kmalloc functions;Now that slab_alloc_node() is available for SLAB when CONFIG_NUMA=n;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8069032430648804
Remove CONFIG_NUMA ifdefs for common kmalloc functions;Now that slab_alloc_node() is available for SLAB when CONFIG_NUMA=n;Cleanup zeroing allocations;Slab allocators;Contradicts;0.5080752372741699
Remove CONFIG_NUMA ifdefs for common kmalloc functions;Now that slab_alloc_node() is available for SLAB when CONFIG_NUMA=n;handle SLAB_PANIC flag;slob;Contradicts;0.5009456872940063
Slab caches marked with SLAB_ACCOUNT force accounting for every allocation from this cache  ;even if __GFP_ACCOUNT flag is not passed;Use CONFIG_STACKTRACE for slub  ;to enable printing of the allocation-time stack trace.;Contradicts;0.5992593765258789
Slab caches marked with SLAB_ACCOUNT force accounting for every allocation from this cache  ;even if __GFP_ACCOUNT flag is not passed;"SLAB doesnt actually use page allocator directly
";no change there;Contradicts;0.5852388143539429
Slab caches marked with SLAB_ACCOUNT force accounting for every allocation from this cache  ;even if __GFP_ACCOUNT flag is not passed;Make dead caches discard free slabs immediately;slub;Contradicts;0.6295731067657471
Slab caches marked with SLAB_ACCOUNT force accounting for every allocation from this cache  ;even if __GFP_ACCOUNT flag is not passed;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.6251569986343384
Slab caches marked with SLAB_ACCOUNT force accounting for every allocation from this cache  ;even if __GFP_ACCOUNT flag is not passed;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.7029181122779846
Slab caches marked with SLAB_ACCOUNT force accounting for every allocation from this cache  ;even if __GFP_ACCOUNT flag is not passed;Cleanup zeroing allocations;Slab allocators;Contradicts;0.873107373714447
Slab caches marked with SLAB_ACCOUNT force accounting for every allocation from this cache  ;even if __GFP_ACCOUNT flag is not passed;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.5799148678779602
Slab caches marked with SLAB_ACCOUNT force accounting for every allocation from this cache  ;even if __GFP_ACCOUNT flag is not passed;handle SLAB_PANIC flag;slob;Contradicts;0.7812344431877136
Slab caches marked with SLAB_ACCOUNT force accounting for every allocation from this cache  ;even if __GFP_ACCOUNT flag is not passed;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.898834228515625
increase the minimum slab alignment to 16;When CONFIG_KASAN_HW_TAGS is enabled;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.6147570013999939
increase the minimum slab alignment to 16;When CONFIG_KASAN_HW_TAGS is enabled;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.9781634211540222
increase the minimum slab alignment to 16;When CONFIG_KASAN_HW_TAGS is enabled;They are no longer needed;They have become so simple;Contradicts;0.780529260635376
increase the minimum slab alignment to 16;When CONFIG_KASAN_HW_TAGS is enabled;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9275133609771729
increase the minimum slab alignment to 16;When CONFIG_KASAN_HW_TAGS is enabled;Cleanup zeroing allocations;Slab allocators;Contradicts;0.7328052520751953
increase the minimum slab alignment to 16;When CONFIG_KASAN_HW_TAGS is enabled;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.650513768196106
increase the minimum slab alignment to 16;When CONFIG_KASAN_HW_TAGS is enabled;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9352408051490784
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;the allocation return address can be printed only for slab and slub  ;only when the necessary debug has been enabled;Contradicts;0.517669677734375
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;"SLAB doesnt actually use page allocator directly
";no change there;Contradicts;0.5366774797439575
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.6970361471176147
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.8928127884864807
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;The new rule is: page->lru is what you use;if you want to keep your page on a list;Contradicts;0.6181172132492065
