;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha;similarity_rationales
64;"Upon returning to the page allocator, its allocation will hopefully succeed
";so it can quickly exit and free its memory;https://github.com/torvalds/linux/commit/7b98c2e402eaa1f2beec18b1bde17f74948a19db;Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;https://github.com/torvalds/linux/commit/c9f01245b6a7d77d17deaa71af10f6aca14fa24e;Contradicts;0.9717594981193542;0.404422402381897
65;"Upon returning to the page allocator, its allocation will hopefully succeed
";so it can quickly exit and free its memory;https://github.com/torvalds/linux/commit/7b98c2e402eaa1f2beec18b1bde17f74948a19db;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9910535216331482;0.6281253695487976
66;"Upon returning to the page allocator, its allocation will hopefully succeed
";so it can quickly exit and free its memory;https://github.com/torvalds/linux/commit/7b98c2e402eaa1f2beec18b1bde17f74948a19db;make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;https://github.com/torvalds/linux/commit/4d4bbd8526a8fbeb2c090ea360211fceff952383;Contradicts;0.9200347065925598;0.4593247771263122
67;"Upon returning to the page allocator, its allocation will hopefully succeed
";so it can quickly exit and free its memory;https://github.com/torvalds/linux/commit/7b98c2e402eaa1f2beec18b1bde17f74948a19db;signal to the process that no memory exists;given the constraints that the process (or the configuration of the process) has placed on the allocation behavior;https://github.com/torvalds/linux/commit/9b0f8b040acd8dfd23860754c0d09ff4f44e2cbc;Contradicts;0.9365676641464232;0.3442694544792175
68;"Upon returning to the page allocator, its allocation will hopefully succeed
";so it can quickly exit and free its memory;https://github.com/torvalds/linux/commit/7b98c2e402eaa1f2beec18b1bde17f74948a19db;Have no license information of any form;GPL v2 only;https://github.com/torvalds/linux/commit/457c89965399115e5cd8bf38f9c597293405703d;Contradicts;0.9117072224617004;0.2841200828552246
69;"Upon returning to the page allocator, its allocation will hopefully succeed
";so it can quickly exit and free its memory;https://github.com/torvalds/linux/commit/7b98c2e402eaa1f2beec18b1bde17f74948a19db;Kill it and directly access;directly access;https://github.com/torvalds/linux/commit/d21142ece414ce1088cfcae760689aa60d6fee80;Contradicts;0.9834356904029846;0.5039005875587463
70;When find_lock_task_mm() returns a thread other than p in dump_tasks(), its name should be displayed instead;the name should be displayed instead;https://github.com/torvalds/linux/commit/c81fac5cb8c92b8b4795ac250a46c7514d1fce06;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9266798496246338;0.4439580142498016
71;When find_lock_task_mm() returns a thread other than p in dump_tasks(), its name should be displayed instead;the name should be displayed instead;https://github.com/torvalds/linux/commit/c81fac5cb8c92b8b4795ac250a46c7514d1fce06;Renames high_zoneidx to highest_zoneidx;Represents more precise meaning;https://github.com/torvalds/linux/commit/97a225e69a1f880886f33d2e65a7ace13f152caa;Contradicts;0.9339048862457277;0.6395903825759888
72;remove the cast on task_cpu(task) as Andrew suggested;as Andrew suggested;https://github.com/torvalds/linux/commit/c81fac5cb8c92b8b4795ac250a46c7514d1fce06;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9185174703598022;0.5501934289932251
73;The comments in dump_tasks() should be updated;to be more clear about why tasks are filtered and how they are filtered by its argument;https://github.com/torvalds/linux/commit/74ab7f1d3f22ccb02f8b14f1f2375416b1ab0adb;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.953536868095398;0.4270715117454529
74;An unnecessary comment concerning a check for is_global_init() is removed;it isnt of importance;https://github.com/torvalds/linux/commit/74ab7f1d3f22ccb02f8b14f1f2375416b1ab0adb;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.9029066562652588;0.6972072720527649
75;"Remove the ""if (!p->mm)"" check in select_bad_process()";it is just wrong;https://github.com/torvalds/linux/commit/dd8e8f405ca386c7ce7cbb996ccd985d283b0e03;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9812068343162536;0.4337922930717468
76;"Remove the ""if (!p->mm)"" check in select_bad_process()";it is just wrong;https://github.com/torvalds/linux/commit/dd8e8f405ca386c7ce7cbb996ccd985d283b0e03;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;https://github.com/torvalds/linux/commit/b2b755b5f10eb32fbdc73a9907c07006b17f714b;Contradicts;0.9070448279380798;0.541796863079071
77;Add the new helper, find_lock_task_mm();"finds the live thread which uses the memory and takes task_lock() to pin ->mm

Decision: change oom_badness()";https://github.com/torvalds/linux/commit/dd8e8f405ca386c7ce7cbb996ccd985d283b0e03;Taking task_lock() in select_bad_process() to check for OOM_DISABLE and in oom_kill_task() to check for threads sharing the same memory will be removed in the next patch in this series ;it will no longer be necessary;https://github.com/torvalds/linux/commit/2ff05b2b4eac2e63d345fc731ea151a060247f53;Contradicts;0.9113215208053588;0.1615631133317947
78;Add the new helper, find_lock_task_mm();"finds the live thread which uses the memory and takes task_lock() to pin ->mm

Decision: change oom_badness()";https://github.com/torvalds/linux/commit/dd8e8f405ca386c7ce7cbb996ccd985d283b0e03;Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;https://github.com/torvalds/linux/commit/c9f01245b6a7d77d17deaa71af10f6aca14fa24e;Contradicts;0.9338172078132628;0.1908904165029525
79;Add the new helper, find_lock_task_mm();"finds the live thread which uses the memory and takes task_lock() to pin ->mm

Decision: change oom_badness()";https://github.com/torvalds/linux/commit/dd8e8f405ca386c7ce7cbb996ccd985d283b0e03;__oom_reap_task_mm as well as oom_scan_process_thread do not have to rely on find_lock_task_mm anymore;they will have a reliable reference to the mm struct;https://github.com/torvalds/linux/commit/26db62f179d112d345031e14926a4cda9cd40d6e;Contradicts;0.9693599343299866;0.4431153535842895
80;oom_badness() was fixed;"but oom_kill_task() still ignores the task without ->mm

Decision: oom_forkbomb_penalty() should use find_lock_task_mm() too and it also needs other changes";https://github.com/torvalds/linux/commit/dd8e8f405ca386c7ce7cbb996ccd985d283b0e03;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.932440221309662;0.2966847121715545
81;Change the code to ignore the PF_EXITING tasks without ->mm.;PF_EXITING tasks without ->mm should not be expected to free more memory.;https://github.com/torvalds/linux/commit/b52279406e77be711c068f9a8e970ea6471e089c;CONFIG_MMU=n doesnt have oom reaper so lets stick to the original ALLOC_NO_WATERMARKS approach;CONFIG_MMU=n doesnt have oom reaper;https://github.com/torvalds/linux/commit/cd04ae1e2dc8e3651b8c427ec1b9500c6eed7b90;Contradicts;0.9319572448730468;0.457722008228302
82;Change the code to ignore the PF_EXITING tasks without ->mm.;PF_EXITING tasks without ->mm should not be expected to free more memory.;https://github.com/torvalds/linux/commit/b52279406e77be711c068f9a8e970ea6471e089c;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.9083641767501832;0.6798741221427917
83;Update gfp.h and slab.h includes to prepare for breaking implicit slab.h inclusion from percpu.h;Prepare for breaking implicit slab.h inclusion from percpu.h;https://github.com/torvalds/linux/commit/5a0e3ad6af8660be21ca98a971cd00f331318c05;Have no license information of any form;GPL v2 only;https://github.com/torvalds/linux/commit/457c89965399115e5cd8bf38f9c597293405703d;Contradicts;0.9082111716270448;0.4170066714286804
84;update users of gfp and slab facilities include those headers directly;Prepare for this change;https://github.com/torvalds/linux/commit/5a0e3ad6af8660be21ca98a971cd00f331318c05;Have no license information of any form;GPL v2 only;https://github.com/torvalds/linux/commit/457c89965399115e5cd8bf38f9c597293405703d;Contradicts;0.90660297870636;0.3294698297977447
85;As this conversion needs to touch large number of source files;needs to touch large number of source files;https://github.com/torvalds/linux/commit/5a0e3ad6af8660be21ca98a971cd00f331318c05;Giving TIF_MEMDIE only to the main thread and the currently allocating task;To reduce the risk ;https://github.com/torvalds/linux/commit/cd04ae1e2dc8e3651b8c427ec1b9500c6eed7b90;Contradicts;0.907711148262024;0.3628905415534973
86;only the necessary includes are there;necessary;https://github.com/torvalds/linux/commit/5a0e3ad6af8660be21ca98a971cd00f331318c05;kill the insufficient and no longer needed PT_TRACE_EXIT check;insufficient and no longer needed;https://github.com/torvalds/linux/commit/6a2d5679b4a852a3bf80c570644456ab466ab714;Contradicts;0.9689728021621704;0.666863203048706
87;moves oomkilladj (now more appropriately named oom_adj) from struct task_struct to struct signal_struct;more appropriately named;https://github.com/torvalds/linux/commit/28b83c5193e7ab951e402252278f2cc79dc4d298;make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;https://github.com/torvalds/linux/commit/79befd0c08c4766f8fa27e37ac2a70e40840a56a;Contradicts;0.9610901474952698;0.3020467460155487
88;moves oomkilladj (now more appropriately named oom_adj) from struct task_struct to struct signal_struct;more appropriately named;https://github.com/torvalds/linux/commit/28b83c5193e7ab951e402252278f2cc79dc4d298;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9280883073806764;0.6464522480964661
89;moves oomkilladj (now more appropriately named oom_adj) from struct task_struct to struct signal_struct;more appropriately named;https://github.com/torvalds/linux/commit/28b83c5193e7ab951e402252278f2cc79dc4d298;remove task_t, convert to struct task_struct;cleanup, remove;https://github.com/torvalds/linux/commit/36c8b586896f60cb91a4fd526233190b34316baf;Contradicts;0.9687054753303528;0.6222831606864929
90;moves oomkilladj (now more appropriately named oom_adj) from struct task_struct to struct signal_struct;more appropriately named;https://github.com/torvalds/linux/commit/28b83c5193e7ab951e402252278f2cc79dc4d298;cleanup: remove task_t and convert all the uses to struct task_struct;remove task_t and convert all the uses to struct task_struct;https://github.com/torvalds/linux/commit/36c8b586896f60cb91a4fd526233190b34316baf;Contradicts;0.9203228950500488;0.4068776071071625
91;"treat unmerge_and_remove_all_rmap_items() in the same way that we treat try_to_unuse()
";generalize PF_SWAPOFF to PF_OOM_ORIGIN, and bracket both with that, to ask the OOM killer to kill them first, to prevent them from spawning more and more OOM kills.;https://github.com/torvalds/linux/commit/35451beecbd7c86ce3249d543594517a5fe9a0cd;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9721770882606506;0.1032780483365058
